station,measureDate,StaGrpCode,StaType,Transect,Latitude,Longitude,time,analyst,tidestage,scttemp,sctsal,sctcond,airtemp,refrsal,dotemp,do,secchi,depth,winddir,windsp,commentOBS,chla,chla_sd,chla_N,chla_qual,phaeopigments,phaeopigments_sd,phaeopigments_N,phaeopigments_qual,nh3,nh3_sd,nh3_N,nh3qual,po4,po4_sd,po4_N,po4qual,nox,nox_sd,nox_N,noxqual,no2,no2_sd,no2_N,no2qual,din,commentNutr,noxTDN,noxTDN_sd,noxTDN_N,noxTDNqual,no2TDN,no2TDN_sd,no2TDN_N,no2TDNqual,commentTDN,processorTDN,organic_content,organic_content_sd,organic_content_N,oc_qual,porosity,porosity_sd,porosity_N,porosity_qual,comments_organic_content,chlor_a,chlor_a_sd,chlor_a_N,chlor_aqual,phaeopigments_a,phaeopigments_a_sd,phaeopigments_a_N,phaeopigments_aqual,commentWaterChl,Gracilaria_mass,Gracilaria_sd,Gracilaria_N,Gracilaria_qual,Ulva_mass,Ulva_sd,Ulva_N,Ulva_qual,commentMacroalgae,tss,tss_sd,tss_N,tssqual,pom,pom_sd,pom_N,pomqual,pim,pim_sd,pim_N,pimqual,commentTSS,sedMass,sedMass_sd,sedMass_N,sedMassqual,sedperc_N,sedperc_N_sd,sedperc_N_N,sedperc_Nqual,sedperc_C,sedperc_C_sd,sedperc_C_N,sedperc_Cqual,commentSedCN
GC,11/29/1994,2,Mainland Creek,Machipongo,37.48451,-75.80706,1,,,11,29,33,,,11,7.8,60,,,,,,,,M,,,,M,4.22,,,K,0.597,,1,,2.64,,1,,,,,M,6.86,,,,,M,,,,M,,,,,,M,,,,,,1.78,,,K,1.09,,,K,,,,,,,,,,,86.58,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,12/1/1994,2,Mainland Creek,Machipongo,37.48451,-75.80706,1,,,,,0,,,,,,,,,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,11.9,,,K,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
GC,1/13/1995,2,Mainland Creek,Machipongo,37.48451,-75.80706,1,,,7,30,30,,,7,10,90,,,,,,,,M,,,,M,3.18,,,K,0.215,,1,,0.704,,1,,,,,M,3.884,,,,,M,,,,M,,,,,,M,,,,,,1.6,,,K,14.9,,,K,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
GC,2/23/1995,2,Mainland Creek,Machipongo,37.48451,-75.80706,1,,,6,32,30,,36,7,9.5,,,,,,,,,M,,,,M,0.809,,,K,0.25,,1,,0.756,,1,,,,,M,1.565,,,,,M,,,,M,,,,,,M,,,,,,3.03,,,K,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
GC,3/24/1995,2,Mainland Creek,Machipongo,37.48451,-75.80706,1003,,,11,31,33,,,11,7.3,,1.3,N,33.3,,,,,M,,,,M,3.46,,,K,0.524,,1,,1.67,,1,,,,,M,5.13,,,,,M,,,,M,,,,,,M,,,,,,1.42,,,K,,,,M,,,,,,,,,,,368.8,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,4/20/1995,2,Mainland Creek,Machipongo,37.48451,-75.80706,820,,,18,27,35,,,18,5.9,,,NW,,,,,,M,,,,M,1.75,,,K,0.65,,1,,1.5,,1,,,,,M,3.25,,,,,M,,,,M,,,,,,M,,,,,,19.9,,,K,,,,M,,,,,,,,,,,131.2,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,5/25/1995,2,Mainland Creek,Machipongo,37.48451,-75.80706,1215,,,24,27,40,,,24,6.8,,,,,,,,,M,,,,M,1.19,,,K,0.495,,1,,1.15,,1,,,,,M,2.34,,,,,M,,,,M,,,,,,M,,,,,,19.9,,,K,2.86,,,K,,,,,,,,,,,131.2,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,6/20/1995,2,Mainland Creek,Machipongo,37.48451,-75.80706,920,,,27,30,46,,29,27,4.6,,1.2,SW,8.3,,,,,M,,,,M,2.83,,,K,0.87,,1,,2.02,,1,,,,,M,4.85,,,,,M,,,,M,,,,,,M,,,,,,6.41,,,K,1.94,,,K,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
GC,7/19/1995,2,Mainland Creek,Machipongo,37.48451,-75.80706,906,,,31,31,50,,32,29,3.6,,1.4,N,16.7,,,,,M,,,,M,6.1,,,K,1.39,,1,,1.85,,1,,,,,M,7.95,,,,,M,,,,M,,,,,,M,,,,,,10.2,,,K,3.5,,,K,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
GC,8/23/1995,2,Mainland Creek,Machipongo,37.48451,-75.80706,1201,,,27,30,45,32,,25.5,5.7,52,1.5,NE,8.3,,,,,M,,,,M,2.5,,,K,1.67,,1,,1.67,,1,,,,,M,4.17,,,,,M,,,,M,,,,,,M,,,,,,2.28,,,K,14.7,,,K,,,,,,,,,,,2022,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,9/15/1995,2,Mainland Creek,Machipongo,37.48451,-75.80706,842,,,25.1,34.1,52,22.2,,25.2,6.6,85,1.6,NE,8.3,,,,,M,,,,M,6.36,,,K,1.73,,1,,3.59,,1,,,,,M,9.95,,,,,M,,,,M,,,,,,M,,,,,,4.27,,,K,,,,M,,,,,,,,,,,18.83,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,10/13/1995,2,Mainland Creek,Machipongo,37.48451,-75.80706,830,,,21,32.3,46,17,,21.3,7.7,123,1.8,,,,,,,M,,,,M,3.72,,,K,1.09,,1,,1.66,,1,,,,,M,5.38,,,,,M,,,,M,,,,,,M,,,,,,3.48,,,K,38.5,,,K,,,,,,,,,,,13.46,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,11/1/1995,2,Mainland Creek,Machipongo,37.48451,-75.80706,1020,,,16.4,31.4,48,19.5,,16.5,7.4,112,,SE,8.3,,,,,M,,,,M,3.88,,,K,0.858,,1,,1.34,,1,,,,,M,5.22,,,,,M,,,,M,,,,,,M,,,,,,0.535,,,K,6.48,,,K,,,,,,,,,,,22.21,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,11/30/1995,2,Mainland Creek,Machipongo,37.48451,-75.80706,1,,,,,0,,,,,,,,,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,0.045,,,K,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
GC,1/1/1996,2,Mainland Creek,Machipongo,37.48451,-75.80706,,,,,,0,,,,,,,,,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
GC,2/1/1996,2,Mainland Creek,Machipongo,37.48451,-75.80706,,,,,,0,,,,,,,,,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
GC,3/1/1996,2,Mainland Creek,Machipongo,37.48451,-75.80706,,,,,,0,,,,,,,,,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
GC,4/25/1996,2,Mainland Creek,Machipongo,37.48451,-75.80706,934,,,16.4,23.9,37,14,,17,5.4,82,1.2,,,,,,,M,,,,M,5.14,,1,,0.402,,1,,8.69,,1,,,,,M,13.83,,,,,M,,,,M,,,,,,M,,,,,,5.34,,,K,1.16,,,K,,,,,,,,,,,20.7,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,5/1/1996,2,Mainland Creek,Machipongo,37.48451,-75.80706,,,,,,0,,,,,,,,,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
GC,6/10/1996,2,Mainland Creek,Machipongo,37.48451,-75.80706,1045,,,24.7,29.1,45,23.5,,24.9,4.8,66,1.2,,,,,,,M,,,,M,10.3,,1,,0.385,,1,,0.973,,1,,,,,M,11.273,,,,,M,,,,M,,,,,,M,,,,,,3.63,,,K,2.65,,,K,,,,,,,,,,,31.1,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,7/22/1996,2,Mainland Creek,Machipongo,37.48451,-75.80706,925,,,26.2,22.7,36,24,,26.4,5.3,54,1.5,,,,,,,M,,,,M,12.1,,1,,0.123,,1,,4.69,,1,,,,,M,16.79,,,,,M,,,,M,,,,,,M,,,,,,10.6,,,K,3.26,,,K,,,,,,,,,,,34.73,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,8/26/1996,2,Mainland Creek,Machipongo,37.48451,-75.80706,1137,,,26.9,27.1,44,26.5,,27,4.9,,,,,,,,,M,,,,M,4.05,,1,,0.929,,1,,1.77,,1,,,,,M,5.82,,,,,M,,,,M,,,,,,M,,,,,,9.82,,,K,4.38,,,K,,,,,,,,,,,32.2,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,9/1/1996,2,Mainland Creek,Machipongo,37.48451,-75.80706,,,,,,0,,,,,,,,,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
GC,10/10/1996,2,Mainland Creek,Machipongo,37.48451,-75.80706,1140,,,17,27,42,16,,17,7.3,55,,W,28.3,,,,,M,,,,M,3.77,,1,,1.08,,1,,2.49,,1,,,,,M,6.26,,,,,M,,,,M,,,,,,M,,,,,,1.6,,,K,0.417,,,K,,,,,,,,,,,32.9,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,11/21/1996,2,Mainland Creek,Machipongo,37.48451,-75.80706,1106,,,7.9,29.9,44,5.8,,8,6.4,138,,N,1.7,,,,,M,,,,M,3.35,,1,,0.7,,1,,1.82,,1,,,,,M,5.17,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,28.22,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,12/1/1996,2,Mainland Creek,Machipongo,37.48451,-75.80706,,,,,,0,,,,,,,,,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
GC,1/22/1997,2,Mainland Creek,Machipongo,37.48451,-75.80706,,,,,,0,,,,,,,,,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
GC,2/1/1997,2,Mainland Creek,Machipongo,37.48451,-75.80706,1144,,,6.8,24.5,39,7.1,,7.1,8.8,120,1.9,NW,25,,,,,M,,,,M,0.949,,1,,0.059,,1,,1.23,,1,,,,,M,2.179,,,,,M,,,,M,,,,,,M,,,,,,11.2,,,K,2.99,,,K,,,,,,,,,,,38.28,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,3/26/1997,2,Mainland Creek,Machipongo,37.48451,-75.80706,1412,,,13.7,21.4,37,21.5,,14.2,8.4,,1.2,SW,33.3,,,,,M,,,,M,3.59,,1,,0.108,,1,,6.34,,1,,,,,M,9.93,,,,,M,,,,M,,,,,,M,,,,,,2.85,,,K,4.97,,,K,,,,,,,,,,,37.3,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,4/30/1997,2,Mainland Creek,Machipongo,37.48451,-75.80706,948,,,15.2,28.5,44,21.1,,16,7.8,131,1.8,,,,,,,M,,,,M,2.18,,1,,0.096,,1,,1.87,,1,,,,,M,4.05,,,,,M,,,,M,,,,,,M,,,,,,1.96,,,K,1.78,,,K,,,,,,,,,,,26.2,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,5/30/1997,2,Mainland Creek,Machipongo,37.48451,-75.80706,930,,,19.5,31.3,48,15.1,,20,5.9,80,1.3,,,,,,,M,,,,M,5.45,,1,,0.254,,1,,1.87,,1,,,,,M,7.32,,,,,M,,,,M,,,,,,M,,,,,,,,,M,1.78,,,K,,,,,,,,,,,46,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,6/27/1997,2,Mainland Creek,Machipongo,37.48451,-75.80706,940,,,28.1,32,49,25,,28,4.5,52,1.5,N,25,,,,,M,,,,M,3.08,,1,,0.806,,1,,1.21,,1,,,,,M,4.29,,,,,M,,,,M,,,,,,M,,,,,,8.19,,,K,5.64,,,K,,,,,,,,,,,34,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,7/31/1997,2,Mainland Creek,Machipongo,37.48451,-75.80706,1140,,,25.1,28.3,44,23,,25,4.2,68,1.5,,,,,,,M,,,,M,6.99,,1,,1.08,,1,,2.42,,1,,,,,M,9.41,,,,,M,,,,M,,,,,,M,,,,,,11,,,K,3.04,,,K,,,,,,,,,,,28.5,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,8/29/1997,2,Mainland Creek,Machipongo,37.48451,-75.80706,1120,,,25.2,31.7,49,25,,25,4.1,64,1.5,,,,,,,M,,,,M,2.86,,1,,1.03,,1,,0.774,,1,,,,,M,3.634,,,,,M,,,,M,,,,,,M,,,,,,11.8,,,K,2.58,,,K,,,,,,,,,,,27.9,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,10/1/1997,2,Mainland Creek,Machipongo,37.48451,-75.80706,1235,,,20.5,33,50,17.5,,21,5.7,44,2.1,,,,,,,M,,,,M,6.96,,1,,1.32,,1,,1.92,,1,,,,,M,8.88,,,,,M,,,,M,,,,,,M,,,,,,2.67,,,K,1.44,,,K,,,,,,,,,,,45.1,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,11/11/1997,2,Mainland Creek,Machipongo,37.48451,-75.80706,1215,,,12.5,28.7,44,12.5,,12.5,7.2,105,2.1,NW,16.7,,,,,M,,,,M,4.46,,1,,0.869,,1,,2.43,,1,,,,,M,6.89,,,,,M,,,,M,,,,,,M,,,,,,0.534,,,K,1.46,,,K,,,,,,,,,,,31.84,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,11/25/1997,2,Mainland Creek,Machipongo,37.48451,-75.80706,1210,,,7.1,27.7,43,9,,8,8.7,133,1.8,NW,16.7,,,,,M,,,,M,4.27,,1,,0.692,,1,,4.93,,1,,,,,M,9.2,,,,,M,,,,M,,,,,,M,,,,,,1.6,,,K,,,,M,,,,,,,,,,,4.344,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,12/10/1997,2,Mainland Creek,Machipongo,37.48451,-75.80706,1210,,,6.1,29.4,46,8,,7,11.5,130,1.8,N,16.7,,,,,M,,,,M,1.77,,1,,0.376,,1,,1.11,,1,,,,,M,2.88,,,,,M,,,,M,,,,,,M,,,,,,4.09,,,K,0.372,,,K,,,,,,,,,,,66.2,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,1/29/1998,2,Mainland Creek,Machipongo,37.48451,-75.80706,1230,,,6.7,28,44,7.1,,7,10,30,,,,,,,,M,,,,M,0.977,,1,,0.334,,1,,1.07,,1,,,,,M,2.047,,,,,M,,,,M,,,,,,M,,,,,,6.84,,,K,0.977,,,K,,,,,,,,,,,79.64,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,2/26/1998,2,Mainland Creek,Machipongo,37.48451,-75.80706,1030,,,7.5,31.2,47,9,,8.5,10.2,20,2.3,NW,25,,,,,M,,,,M,4.34,,1,,0.25,,1,,3.38,,1,,,,,M,7.72,,,,,M,,,,M,,,,,,M,,,,,,6.41,,,K,5.93,,,K,,,,,,,,,,,131.5,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,3/25/1998,2,Mainland Creek,Machipongo,37.48451,-75.80706,1,,,10.9,27,42,10.5,,11.5,8.2,75,,,,,,,,M,,,,M,4.33,,1,,0.167,,1,,3.53,,1,,,,,M,7.86,,,,,M,,,,M,,,,,,M,,,,,,1.07,,,K,1.99,,,K,,,,,,,,,,,42.58,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,4/22/1998,2,Mainland Creek,Machipongo,37.48451,-75.80706,1215,,,16.7,27.7,43,15,,17,6.9,75,,N,33.3,,,,,M,,,,M,4.42,,1,,0.377,,1,,2.35,,1,,,,,M,6.77,,,,,M,,,,M,,,,,,M,,,,,,2.24,,,K,1.57,,,K,,,,,,,,,,,20.16,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,5/1/1998,2,Mainland Creek,Machipongo,37.48451,-75.80706,1255,,,,,0,23,,24,,40,,,,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
GC,5/28/1998,2,Mainland Creek,Machipongo,37.48451,-75.80706,148,,,23,,,,,,,40,,,,,,,,M,,,,M,4.71,,1,,0.661,,1,,2.08,,1,,,,,M,6.79,,,,,M,,,,M,,,,,,M,,,,,,0.64,,,K,1.53,,,K,,,,,,,,,,,52.44,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,6/1/1998,2,Mainland Creek,Machipongo,37.48451,-75.80706,800,,,27.6,25.8,0,27,,27,,65,1.3,,,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
GC,6/30/1998,2,Mainland Creek,Machipongo,37.48451,-75.80706,294,,,27.6,25.8,,,,,,65,4.4,,,,,,,M,,,,M,8.97,,1,,1.48,,1,,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,2.99,,,K,1.5,,,K,,,,,,,,,,,91.33,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,7/1/1998,2,Mainland Creek,Machipongo,37.48451,-75.80706,810,,,29,28.1,0,26,,29.1,4,76,1.4,SW,13.3,,,,,M,,,,M,5.63,,1,,1.19,,1,,1.84,,1,,,,,M,7.47,,,,,M,,,,M,,,,,,M,,,,,,10.5,,,K,1.2,,,K,,,,,,,,,,,15.54,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,8/25/1998,2,Mainland Creek,Machipongo,37.48451,-75.80706,925,,,28,,0,29,,,,160,2.2,,,,,,,M,,,,M,5.72,,1,,1.49,,1,,1.19,,1,,,,,M,6.91,,,,,M,,,,M,,,,,,M,,,,,,3.95,,,K,1.66,,,K,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
GC,9/30/1998,2,Mainland Creek,Machipongo,37.48451,-75.80706,1130,,,24.3,25.5,40,24,,25.1,4.3,46,1.9,SW,25,,,,,M,,,,M,3.13,,1,,0.642,,1,,3.95,,1,,,,,M,7.08,,,,,M,,,,M,,,,,,M,,,,,,1.49,,,K,1.27,,,K,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
GC,10/30/1998,2,Mainland Creek,Machipongo,37.48451,-75.80706,1035,,,16.1,31.1,48,16,,16,8,110,1.5,,,,,,,M,,,,M,3.39,,1,,0.862,,1,,1.22,,1,,,,,M,4.61,,,,,M,,,,M,,,,,,M,,,,,,0.641,,,K,0.705,,,K,,,,,,,,,,,55.4,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,12/1/1998,2,Mainland Creek,Machipongo,37.48451,-75.80706,1015,,,12.2,31,48,10.5,,14,8.5,60,1.1,SW,25,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,0.966,,,K,,,,M,,,,,,,,,,,19.29,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,12/18/1998,2,Mainland Creek,Machipongo,37.48451,-75.80706,1035,,,6.9,26.8,42,4.1,,,,120,2.6,NW,41.7,,,,,M,,,,M,3.3,,1,,0.5,,1,,1.07,,1,,,,,M,4.37,,,,,M,,,,M,,,,,,M,,,,,,1.17,,,K,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
GC,1/28/1999,2,Mainland Creek,Machipongo,37.48451,-75.80706,1145,,,10.2,24.2,38,17,,13,7.7,130,1,W,25,,,,,M,,,,M,1.55,,1,,0.37,,1,,2.83,,1,,,,,M,4.38,,,,,M,,,,M,,,,,,M,,,,,,0.214,,,K,0.908,,,K,,,,,,,,,,,36.01,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,2/25/1999,2,Mainland Creek,Machipongo,37.48451,-75.80706,1215,,,3.9,21.4,35,5,,4,10.9,115,1.5,NW,25,,,,,M,,,,M,1.02,,1,,0.235,,1,,0.677,,1,,,,,M,1.697,,,,,M,,,,M,,,,,,M,,,,,,0.641,,,K,0.182,,,K,,,,,,,,,,,23.13,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,3/31/1999,2,Mainland Creek,Machipongo,37.48451,-75.80706,1235,,,12.6,22.3,35,20.6,,12.5,9,75,1.4,SW,25,,,,,M,,,,M,1.9,,1,,0.149,,1,,5.33,,1,,,,,M,7.23,,,,,M,,,,M,,,,,,M,,,,,,1.92,,,K,0.47,,,K,,,,,,,,,,,35.31,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,4/28/1999,2,Mainland Creek,Machipongo,37.48451,-75.80706,1210,,,15.7,26.1,41,15,,16,7.2,82,2.2,NE,33.3,,,,,M,,,,M,0.737,,1,,0.389,,1,,0.859,,1,,,,,M,1.596,,,,,M,,,,M,,,,,,M,,,,,,2.6,,,K,0.129,,,K,,,,,,,,,,,41.94,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,5/25/1999,2,Mainland Creek,Machipongo,37.48451,-75.80706,1215,,,22,,0,22,,22,,72,1.4,SW,25,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,1.39,,,K,2.35,,,K,,,,,,,,,,,59.27,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,6/30/1999,2,Mainland Creek,Machipongo,37.48451,-75.80706,1,,,27,30.1,49,27,,28,5,,1.1,S,16.7,,,,,M,,,,M,4.26,,1,,0.966,,1,,2.21,,1,,,,,M,6.47,,,,,M,,,,M,,,,,,M,,,,,,3.84,,,K,1.69,,,K,,,,,,,,,,,468,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,7/31/1999,2,Mainland Creek,Machipongo,37.48451,-75.80706,1344,,,30.2,,0,31,,31,,50,2.8,VAR,,,,,,M,,,,M,4.36,,1,,1.3,,1,,1.66,,1,,,,,M,6.02,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,146,,1,K,,,,M,,,,M,,,,,M,,,,M,,,,M,
GC,9/9/1999,2,Mainland Creek,Machipongo,37.48451,-75.80706,1245,,,27,,0,27.1,,26.5,,35,1.8,S,16.7,,,,,M,,,,M,9.73,,1,,1.25,,1,,3.79,,1,,,,,M,13.52,,,,,M,,,,M,,,,,,M,,,,,,2.67,,,K,1.84,,,K,,,,,,,,,,,136.7,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,9/29/1999,2,Mainland Creek,Machipongo,37.48451,-75.80706,1421,,,24,31,0,24,31,24,5.7,54,3,SE,16.7,,,,,M,,,,M,4.22,,1,,1.02,,1,,1.92,,1,,,,,M,6.14,,,,,M,,,,M,,,,,,M,,,,,,0.96,,,K,0.534,,,K,,,,,,,,,,,151,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,11/3/1999,2,Mainland Creek,Machipongo,37.48451,-75.80706,1047,,,10,30,0,10,30,15.1,7,117,21.3,W,25,,,,,M,,,,M,3.93,,1,,0.867,,1,,2.49,,1,,,,,M,6.42,,,,,M,,,,M,,,,,,M,,,,,,1.39,,,K,0.256,,,K,,,,,,,,,,,140.3,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,11/30/1999,2,Mainland Creek,Machipongo,37.48451,-75.80706,1421,,,9.3,31.3,48,11,,9.5,8.7,170,2.2,NW,25,,,,,M,,,,M,1.33,,1,,0.482,,1,,0.745,,1,,,,,M,2.075,,,,,M,,,,M,,,,,,M,,,,,,1.07,,,K,0.51,,,K,,,,,,,,,,,123.9,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,12/2/1999,2,Mainland Creek,Machipongo,37.48451,-75.80706,1,,,10.3,30,46,11,,10.5,8,152,1.7,CALM,0,,,,,M,,,,M,1.18,,1,,0.377,,1,,1.33,,1,,,,,M,2.51,,,,,M,,,,M,,,,,,M,,,,,,0.641,,,K,0.872,,,K,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
GC,1/27/2000,2,Mainland Creek,Machipongo,37.48451,-75.80706,1423,,,4,30.1,47,9,,5,10.8,50,1.6,NW,16.7,,,,,M,,,,M,0.699,,1,,0.043,,1,,1.3,,1,,,,,M,1.999,,,,,M,,,,M,,,,,,M,,,,,,3.2,,,K,3.37,,,K,,,,,,,,,,,69.38,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,2/24/2000,2,Mainland Creek,Machipongo,37.48451,-75.80706,1445,,,12.7,30.8,47,22,,13,8.3,106,1.8,CALM,0,,,,,M,,,,M,2.11,,1,,0.23,,1,,1.2,,1,,,,,M,3.31,,,,,M,,,,M,,,,,,M,,,,,,0.427,,,K,1.06,,,K,,,,,,,,,,,44.42,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,3/27/2000,2,Mainland Creek,Machipongo,37.48451,-75.80706,1600,,,15,30,47,16,,15,7.6,67,2.1,NE,16.7,,,,,M,,,,M,1.9,,1,,0.421,,1,,1.87,,1,,,,,M,3.77,,,,,M,,,,M,,,,,,M,,,,,,0.641,,,K,1.08,,,K,,,,,,,,,,,32.39,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,4/25/2000,2,Mainland Creek,Machipongo,37.48451,-75.80706,1,,,,,0,,,,,,,,,,,,,M,,,,M,1,,1,,0.36,,1,,1.2,,1,,,,,M,2.2,,,,,M,,,,M,,,,,,M,,,,,,1.65,,,K,1.15,,,K,,,,,,,,,,,41.31,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
GC,6/28/2000,2,Mainland Creek,Machipongo,37.48451,-75.80706,1,,,,,0,,,,,,,,,,,,,M,,,,M,13.9,,1,,0.973,,1,,4.05,,1,,,,,M,17.95,,,,,M,,,,M,,,,,,M,,,,,,4.6,,,K,2.73,,,K,,,,,,,,,,,30.48,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
